2025-07-20 11:17:27,person,0.95,405,199,1147,711,output.avi
2025-07-20 11:17:31,person,0.96,400,191,1146,711,output.avi
2025-07-20 11:17:31,person,0.96,399,190,1146,711,output.avi
2025-07-20 11:17:32,person,0.96,400,189,1145,711,output.avi
2025-07-20 11:17:34,person,0.96,399,191,1146,711,output.avi
2025-07-20 11:17:34,person,0.96,398,190,1145,711,output.avi
2025-07-20 11:17:35,person,0.96,399,191,1145,711,output.avi
2025-07-20 11:17:35,person,0.96,400,190,1144,711,output.avi
2025-07-20 11:17:36,person,0.96,400,190,1145,711,output.avi
